stationId,wdId,altName,region,lat,long,yFounded,yRenewed,Bibliographie,year,person,choir
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1841,1840.0,deFries_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1841,1840.0,Gysin_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1841,1840.0,Gysin_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1841,1840.0,Hallbeck_G_XX,L
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1829,1828.0,Hallbeck_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1829,1828.0,Hallbeck_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1829,1828.0,Luttringshauser_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1829,1828.0,Luttringshauser_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1829,1828.0,Stein_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1829,1828.0,Stein_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1829,1828.0,Voigt_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1829,1828.0,Voigt_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1829,1828.0,Schulz_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1829,1828.0,Schulz_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1829,1828.0,Kohrhammer_XX,W
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1829,1828.0,Bonatz_XX,W
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Hallbeck_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Hallbeck_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Stein_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Stein_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Nauhaus_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Nauhaus_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Sondermann_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Sondermann_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Brauer_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Brauer_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Schoppmann_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Schopmann,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Franke_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Franke_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Kohrhammer_XX,W
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1839,1838.0,Hallbeck_G_XX,L
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1830,1829.0,Hallbeck_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1830,1829.0,Hallbeck_XY,V
